mp_id,formula,K-DFT,G-DFT,K-M3GNet-MatPES,G-M3GNet-MatPES,K-TensorNet-MatPES,G-TensorNet-MatPES,K-CHGNet-MatPES,G-CHGNet-MatPES,K-M3GNet-MPF,G-M3GNet-MPF,K-TensorNet-MPF,G-TensorNet-MPF,K-CHGNet-MPtrj,G-CHGNet-MPtrj,K-TensorNet-OMat24,G-TensorNet-OMat24
2393,YTl3,46.531,15.556,55.91016101,19.32344727,40.78576653,13.62917514,60.53925731,18.12919868,47.94125731,7.172573827,43.75503208,4.35886361,45.26705979,5.298600635,46.02754898,16.19586192
2201,PbSe,46.512,27.177,33.23619052,5.480121924,42.60563313,22.19582127,39.21754211,8.086287944,51.90960174,6.040688756,41.95846224,14.15247775,40.98482097,1.946257653,53.2675714,24.63372013
11284,CaGa2,46.436,41.853,20.91796755,7.463574217,40.84400533,28.14425045,25.54002819,14.93597816,41.1126104,4.922639442,33.2664953,12.85695404,31.92042705,7.264451287,43.74519103,30.96609411
9027,TiS2,46.408,30.78,56.09078384,19.4606986,86.27576891,49.62266749,73.50229548,24.7339781,80.73085945,15.29901152,84.49980323,23.34073957,88.92896365,26.35449951,90.45046953,47.5414234
867227,Li3Pt,46.404,15.779,32.80282056,16.47195414,47.71211625,20.39707504,35.02419857,12.40642951,56.17931896,14.52537282,26.71985006,8.667830633,48.82285126,16.86570672,47.28927444,15.47579969
817,TmTl3,46.269,17.128,30.92330619,12.15085895,31.21726622,2.240275664,29.95387385,5.395335378,45.80872322,3.97317035,44.53664401,5.568525063,47.15042096,5.221885292,45.63493159,15.59072013
978285,Mg3Mn,46.208,28.117,26.71950477,12.25684629,39.17297581,17.9229343,33.7626926,19.44618722,44.93145157,11.75837999,33.58398983,11.09166207,75.12669681,25.28409262,39.93132205,17.76476518
682,NaF,46.136,30.163,44.31157812,25.71567509,41.63916959,28.7527262,26.55766204,16.71837017,44.11654529,21.85927141,48.58416785,27.55861916,36.36652323,17.98738392,47.94087279,29.17569522
888,CaAs,46.134,28.543,47.12830485,28.22516198,45.48676631,30.21357354,42.97082045,27.03621297,39.39530073,9.994564414,39.26990285,15.44159306,40.35126091,13.14712041,45.75605935,28.25817722
972742,SmBr,46.102,32.427,23.15150137,15.90439139,28.4523716,21.64355996,27.62176046,21.57012483,44.74527592,12.51785208,57.53009485,21.00417805,14.66653515,3.776665617,44.19552827,30.40097229
21168,EuGa2,46.089,32.199,21.89743002,12.58339392,50.57396627,34.34217922,29.67323067,18.13146528,42.37985312,5.368555477,35.39531378,14.33843309,36.34204878,13.92066025,43.31702775,32.12856329
1008786,MgTe,46.024,30.655,37.38972587,21.33178209,45.46048853,32.91317466,53.60261729,24.1228078,58.46149651,16.91660268,48.41376098,14.00830829,50.99043387,9.239271439,47.34663814,29.36013507
1007776,TlP,45.906,24.306,48.45286898,24.57035828,41.34039521,28.94240261,40.43132485,21.30940888,66.08352847,9.971705359,34.70791561,11.67941527,36.37270147,6.677326775,45.02720694,18.37973616
571188,Pr3Sn,45.876,24.736,38.0055354,16.79006588,34.83478973,18.15994429,61.25473364,22.08726435,47.7643126,7.515968182,43.05990067,3.161155676,50.873853,11.13220995,44.83468427,21.75029889
2352,Na2O,45.868,30.58,49.36274396,25.42341136,43.18685186,32.14334498,41.59664766,23.69995141,34.78214253,21.31359905,33.36094537,25.3143379,38.2784292,23.58894996,43.6867284,30.50237213
978856,SrH3,45.849,29.168,24.50117381,12.77722397,43.87808837,42.36871046,40.8391291,28.00150837,42.34533262,23.60600874,43.86594852,14.65168474,55.69750333,18.90166189,44.69027592,36.09232438
1811,HgTe,45.79,10.847,51.67184035,9.980799153,36.9408698,14.45648916,37.81514827,-5.595780971,47.45526235,8.215287355,40.98628358,4.01071015,56.27768044,4.098050925,45.40540569,10.79722542
30650,Mg2Ga,45.747,25.13,33.25065349,16.10333762,41.30568053,21.39650432,36.80887016,18.68461147,38.12575968,11.73260593,34.70669635,10.87444633,45.3127468,13.46511193,45.48326491,22.05858379
776,LaCd,45.631,17.494,32.3031975,15.71938982,38.53252621,15.6630685,44.55112784,14.63682295,40.17521531,9.389866908,36.42168415,6.91894334,42.87788857,6.144194333,43.50673267,16.1034833
21432,LaPb3,45.604,15.239,47.89011349,21.01176334,46.2449863,18.28436051,60.21219282,28.54053025,45.18168784,10.99887281,41.99788108,4.836855381,41.89858949,6.162458378,49.0986439,16.37889266
1408,MgHg,45.593,19.452,30.09561578,9.039089563,36.17203267,12.90832864,41.93666207,8.372647535,39.01470463,7.150895256,41.2450335,10.570528,44.6291236,7.909809792,43.64119775,11.44390348
864641,HoCl2,45.439,20.537,29.82113809,14.18099745,31.09997135,22.4170966,25.8060584,15.03674514,33.34658058,8.617254243,21.90270097,19.73819913,32.31276622,1.820846509,84.46485319,40.18276317
31144,Rb3Au7,45.356,14.575,42.45333724,17.25315288,47.73875228,18.58982061,48.13559605,17.97069118,37.80714443,8.187011501,46.50326582,12.12310716,46.43561728,12.20352954,44.86621638,17.34784294
10762,Cd3As2,45.328,14.071,54.48629438,22.88725313,39.57235486,18.52260209,24.07508488,18.80686267,44.88422293,9.119917772,36.13518389,11.00408469,48.53939732,13.88406734,42.82975938,18.36309051
12055,LaCd2,45.263,26.186,45.64927067,22.81799676,42.42537272,21.65359872,52.81913258,26.34711793,40.09396124,8.502392279,34.72264826,10.87265606,42.98540093,15.07302835,42.98993298,21.65126643
13031,MgSe,45.241,16.372,35.20528012,14.87706869,46.22325678,20.70339983,37.10616733,17.71282165,54.74138948,11.90442063,41.40387457,9.290382795,44.83768514,11.66091141,45.11287356,22.58207817
399,Te2Pt,45.176,28.839,50.2376929,11.65625437,76.30221993,34.04128388,88.53025588,21.67663962,65.22236542,5.615158497,61.06090087,8.67574843,76.0293936,9.390951422,77.21908152,29.73928056
866006,CaBi3,45.159,13.126,45.36259882,7.995580076,42.17075802,3.11318042,33.4512245,10.79108908,44.29767808,2.508331669,41.06517764,1.319963944,46.94656888,2.245832173,49.42527388,4.676975938
2816,Nd2Tl,45.139,17.053,23.12006376,8.209985753,35.29891835,13.46596669,28.13837607,9.765403009,42.36684313,7.989280796,42.46564119,4.44095145,40.7165185,5.238868572,49.99438881,16.52363041
982596,TbSc,45.098,28.229,41.46245586,23.15954902,41.04935358,24.14089685,59.67506439,28.42347234,41.14481431,12.85779935,31.08464301,8.69139,44.90484054,13.84157041,47.23512504,21.62484253
1018040,MgSe,44.971,16.917,35.22422391,18.01901603,46.2096237,24.35973046,36.5213759,20.41380897,52.02553989,17.30953457,45.19858472,18.26779304,43.28654819,15.50955082,48.03442116,28.06709042
1725,CaZn2,44.942,23.828,37.10120408,18.49308303,44.55497082,25.03108525,41.19545879,20.19681882,38.49926631,12.19458299,35.6101325,13.67713934,39.70112814,15.53297625,40.59669607,23.66744581
7132,DySe,44.941,4.976,90.37788916,22.25264839,28.41030709,14.08407201,52.35952306,23.3684835,33.89844679,8.112788106,41.97960312,23.99829496,47.02117708,20.21599428,49.8703531,21.43552982
22318,SrAl2,44.927,33.57,31.59705202,17.81674047,44.87527237,31.09567207,45.83210106,22.81388157,27.72089033,11.05295268,32.41814038,12.478808,45.03270679,13.10773202,46.31802136,31.96886602
975511,InSb3,44.916,8.082,54.56586344,-4.471279852,38.37686754,-8.790292843,57.9881368,-56.44736536,45.98507992,-5.099085551,47.77090091,-1.63828856,31.92796904,-4.552840255,44.46352948,-8.857717402
867189,Pm3Pb,44.905,22.668,29.09728399,15.41326193,19.8919903,12.20812779,40.48845846,15.51806992,42.74892428,6.374621297,40.831629,3.773225117,37.91417487,1.694333179,43.87686014,19.27405834
13053,SrSi,44.901,33.357,28.88675886,12.63797335,47.81180032,32.15815053,51.14740114,26.10629508,21.08487168,4.882858999,32.89834347,13.70559368,42.50067973,14.7965912,44.31543196,30.46015574
980429,Sm3Hg,44.884,17.74,14.47378353,7.173290004,21.99459461,13.21257861,36.32930841,11.22425452,39.95569116,8.452268664,34.12056967,1.088862623,45.98461426,9.376689486,39.81708654,14.20669765
1156,GaSb,44.793,28.856,46.61702947,23.78505725,50.10730781,29.23447973,31.65297527,15.59740698,41.09646767,4.667720004,34.73483554,9.625293305,25.65899862,6.269621881,45.01852154,23.01604886
982261,PbSe2,44.759,18.15,43.17338569,11.55024058,49.42649346,16.14599001,43.41162394,-33.79077059,42.24356605,2.865257527,47.20272791,6.338164569,47.58570084,3.764085105,53.15596297,16.36971187
7931,SrP,44.749,26.944,29.6701681,17.09331802,50.1060751,29.890564,43.10754203,27.75948805,27.90150066,8.625364141,35.93446705,16.19786993,45.14194313,17.31036171,43.26686104,28.49620619
1018059,GaSb,44.722,29.749,50.01654355,29.9670653,50.8652713,34.5825235,42.57850315,21.18516954,41.53089113,8.078073585,35.21270138,11.89295449,24.20122039,9.719168358,44.82097797,29.77066848
2479851,Mg3Cu,44.71,22.319,44.34181065,18.95796572,49.48209219,22.00078382,45.01677324,20.46877581,50.52680348,17.14189723,37.90438358,16.80057962,45.54866485,15.1148623,48.57727673,21.98867169
30363,BaAu2,44.664,16.757,35.05745053,15.71889747,43.10697983,20.36761422,51.55830129,19.24456451,35.28811856,9.637547072,40.4885123,13.59949017,44.15561734,11.51400976,46.66082131,20.65294697
972,MnSe,44.652,33.162,42.09181621,19.74343405,51.98269817,33.20333606,48.14104377,25.65447775,41.10464326,14.21242767,44.6847718,22.59582533,46.52487838,23.08037415,53.93604098,26.14603403
2691,CdSe,44.641,14.743,20.35653995,7.221581687,40.14809703,17.07519445,48.75469247,15.0122384,46.41934926,4.967923041,44.38114507,13.29823707,35.13748491,7.049182035,43.52963146,18.87069131
11222,Sm3Al,44.626,25.657,37.6410825,20.08510374,25.80477153,17.27910235,37.36591316,9.298849498,38.60976074,6.65421794,41.83296711,6.232169851,55.40913992,7.970058042,47.05180255,24.40460791
21202,Sm3In,44.614,24.021,29.6077101,12.89989013,22.61773606,16.10347097,42.54606677,19.5143036,39.40873594,7.433748323,44.33680948,6.007689205,39.72195812,7.539618713,44.31160084,20.89614296
22878,MnBi,44.541,10.07,42.44686621,14.5357349,46.40633013,16.15359202,28.54668036,18.15524126,41.19433727,17.20993094,34.61472741,12.78734892,43.4766647,3.933908048,40.46307774,13.18369506
985281,CsIr,44.499,15.369,31.9344662,9.177369546,50.10797512,20.75715703,58.79647191,17.03655123,22.48170758,12.82656364,66.54947171,17.90372773,25.81835879,7.366134227,44.33586852,15.38889443
2001,LaTl3,44.459,17.852,40.38129805,3.95913304,39.59033577,16.68251859,42.97522628,17.09075063,46.95311376,8.82520267,35.22144045,6.93738936,40.28075891,4.821667387,44.91029611,21.31828526
1008926,CrTe,44.382,5.567,33.40967604,12.13523083,50.45285694,13.56501501,41.21976077,12.02801542,27.56543899,-3.560186095,40.24620936,10.55130269,60.9800068,17.19848507,43.29124136,14.54326673
1070,CdSe,44.379,15.155,25.35605854,12.18383863,40.13857465,21.17650961,43.5812201,16.42415831,46.54959756,8.585428607,44.69698936,18.69142521,35.38064298,11.18190803,42.93190599,23.29725297
973689,Ho3Lu,44.373,30.304,25.18062221,17.58542367,16.47071677,16.98050213,27.50664567,17.288386,31.61149251,8.533353861,35.52197386,5.204467757,42.20423918,8.042753851,40.72722989,18.8064594
30719,Mg2Hg,44.345,15.581,40.04769725,17.02121551,40.61795135,18.12345359,46.25563821,18.0895211,39.09268994,12.27691997,37.83009481,14.02563166,44.21393365,11.35743961,43.79232274,18.85551837
972692,SnPb,44.231,14.712,30.17854722,6.395511276,41.32933299,7.424023592,40.08184911,6.518473526,34.03446213,-5.398827643,42.64321715,2.550622082,46.61812352,3.364694803,45.33495206,9.046495945
11290,CaSn3,44.225,23.071,42.7410356,20.56964109,46.68340991,15.16988874,49.90982288,16.88896802,40.46007655,2.051110355,37.64872041,3.209760588,40.99305086,5.059375443,46.48057996,16.81662878
976356,NdSc3,44.174,24.132,39.90160636,22.08468997,39.48779823,22.98443984,30.14585851,26.54696527,44.67450009,15.11807883,28.77147023,8.543463275,51.42546647,16.47637457,46.56350798,20.94122869
2661,SrSi,44.145,30.984,29.9699027,14.1880427,47.91322995,30.52810533,53.68468062,25.12087411,18.31683856,3.608555647,34.44258795,13.51380352,44.85678849,15.18416349,43.89090322,30.53967208
978277,Mg3Cr,44.069,22.719,38.01140865,21.76613872,38.18464064,22.44046835,47.48135988,19.69578102,38.30572289,15.50136546,29.3425153,11.33514244,43.06244533,12.21832853,41.50791544,23.97345049
12600,Pr2Tl,44.062,16.519,23.65015005,5.771584653,33.60234533,13.56737903,43.65847882,10.40441561,43.31535251,7.655558461,42.19098694,4.853015896,41.44466645,6.080122969,50.5594028,16.06340389
978286,Mg3Mn,44.054,20.217,35.64512344,19.50853159,39.13430359,26.27357642,38.75596208,19.35142504,29.49581396,14.73085774,33.65759831,13.08943596,38.67483371,23.57476785,39.35283007,24.61183568
1681,La3Sn,44.031,24.189,20.28667503,14.53676686,37.03997628,17.51150143,37.86991339,18.17982474,43.23509404,8.39885562,39.17228992,5.408786292,46.74196514,9.751252105,43.47234163,20.85813869
1018026,LiAg,44.019,14.296,41.31976781,17.89166107,44.11734589,20.44893541,41.51597471,18.37152469,39.92633079,8.438574219,43.22608724,11.2011851,45.01974651,12.67090769,39.25422956,17.70754392
975638,Pr3Hf,43.976,24.977,53.63819431,14.71277621,33.28532664,17.7569919,30.97119592,5.342950611,38.73275407,8.041036068,34.95793367,7.002052568,42.41352977,13.21167483,41.75621853,19.41072737
866199,AcAg,43.963,16.405,37.42756853,15.24475557,40.03388154,16.28222854,45.48781381,11.83897748,46.94915798,8.757004259,36.3394441,9.805749822,34.74653993,1.762277164,42.17331717,16.51263387
1205309,LiB,43.817,32.433,54.83271914,31.91138688,52.64654739,32.4152297,60.87792044,45.07883291,35.03265566,39.09748766,30.55513629,17.58688464,58.04366987,23.70385331,55.09547244,33.694408
2415538,MgZn,43.601,21.384,43.42823226,19.11928296,43.36155496,20.15334088,41.70515155,18.59411316,47.24590945,15.48930796,36.62858043,13.04484562,45.28367589,15.25640339,45.92027637,21.37027765
11251,Mg3Au,43.494,9.418,46.9670932,21.08608521,43.64312276,20.425344,49.85683378,21.33798979,52.92375695,20.31687969,38.15553165,15.52384384,45.60965673,15.0302959,45.39040596,21.11173265
2413,Ce3Al,43.376,30.324,24.89906114,18.7231373,47.49280503,18.17107797,39.18296858,17.94360158,45.42734686,4.746417958,40.14589724,7.597571203,38.67003754,-0.092116985,39.01298998,25.58546832
7623,MgAs4,43.341,25.406,59.49686371,11.30414705,52.16432347,24.41213622,49.82443104,15.50446023,51.58430894,7.069164702,50.00577548,14.37410523,44.11099793,8.94169581,60.42613035,28.61442199
972549,SmLu3,43.336,28.525,39.35416873,13.95282026,27.40693934,21.30410391,47.80930893,22.66007389,30.29992381,8.252621916,35.66364921,4.901558322,40.41884986,7.764945147,44.98482344,22.47461842
7541,SnP3,43.262,25.39,56.68343421,11.53459997,60.09941,34.35602267,76.21600584,28.99806655,40.48552985,8.786328898,37.44483302,7.150801849,36.28456991,10.44639985,65.06845697,34.23904262
864937,Mg3Sc,43.21,24.542,24.09805054,10.3960122,38.13546919,26.02044661,33.12604978,20.37955075,34.66303528,10.42953598,37.64084299,17.17169611,32.67829018,13.73111667,43.43709887,27.50339101
983237,Ga3Bi,43.085,3.494,42.58962348,7.159488851,39.47197513,4.80750735,58.00068456,9.869023302,40.00293102,-3.75933761,33.27786066,1.41189796,58.31120316,3.179761329,41.34859083,5.618506725
19920,Ce3Ga,43.072,28.756,26.73926787,13.36547561,45.12908758,15.50125587,42.52448785,23.85931431,48.34085842,3.4099109,51.30699668,4.274861169,41.48856307,1.802736659,41.74618522,25.1144928
25433,TiO2,43.04,30.243,101.0756301,19.82476931,140.3544033,79.26986808,102.9210481,54.36266056,133.2417108,19.23715444,128.7711849,44.23391225,159.6197435,64.77353195,180.6604653,92.88830623
865376,YMg3,43.03,26.114,29.21188162,12.23448488,35.72775806,20.42222457,31.41571839,16.8589506,44.99729093,16.90292442,34.8885035,15.92842116,45.37612412,14.68886245,40.15798775,22.50502565
972954,MgCd2,42.98,4.888,36.61005448,13.4188784,37.0306114,13.06903641,45.48873378,10.52052631,34.49351105,6.456131712,33.72101518,8.826664335,34.33820366,1.484999511,40.61773121,12.70303983
19974,In2Ag,42.934,15.587,63.91086531,19.13467533,43.96959989,12.19465669,50.63326347,14.10557611,50.95798189,7.594089834,38.65832848,6.791677645,35.84235477,46.44882011,47.98594746,12.44785379
11465,Mg5Hg3,42.841,19.557,40.07797096,15.41625464,40.38050893,16.64781047,34.51053225,12.7228658,40.25873726,11.69858147,39.68210572,13.73236861,39.59480766,9.838621419,42.47957099,18.60440795
2176,ZnTe,42.833,22.571,43.99862781,18.88245333,43.75499106,24.57728154,27.85546804,10.98113655,45.25059602,6.762092332,41.92954167,14.58004197,39.97903353,8.773203226,41.91325571,21.07135764
21481,Pr3Pb,42.807,21.821,26.91531488,11.17533574,31.87971114,17.1941096,53.89042157,18.93940578,39.82878756,7.597809767,38.30639212,3.475011982,38.90813128,8.916582333,43.8684931,20.00334382
11499,YMg2,42.792,22.125,28.53765729,16.72201221,34.7597614,25.21405894,21.91894528,10.70757531,33.73182299,12.03785406,39.79764172,18.70419295,46.22043902,15.0901005,42.02021077,24.86963743
1390618,SnO2,42.723,28.477,92.45855913,46.27555567,107.7856219,71.9532238,103.8898934,50.96322149,76.70981542,34.71860869,108.8309779,49.94110811,114.2638751,50.16777123,106.4290231,71.49223417
11307,MgCd,42.673,21.298,37.555758,14.40592639,36.01552805,16.46380433,30.95120941,9.945087117,37.36644557,10.66270427,32.99797418,10.1006559,43.73928763,8.918806242,41.4993353,16.35945425
2093,Pr3Al,42.665,21.141,43.91191947,11.15108231,27.52081869,16.39919256,37.88865645,20.25683316,38.67409182,6.869246705,32.50411542,1.321914754,45.09468346,7.468523247,43.6952632,20.05404999
551,BaAl2,42.631,31.802,27.63131388,14.99843053,40.6382168,24.4366609,40.1106516,18.44999626,37.06257563,8.149232017,35.96978671,11.93419356,42.04646246,10.60489501,41.50700108,26.52144452
556788,SiO2,42.63,38.011,172.4343055,118.5577869,165.7133608,120.0614146,176.059678,111.3692503,158.6372669,102.2919793,176.8832566,121.3631238,168.9563027,104.3369642,165.574798,124.2955443
731,Mg3Hg,42.628,17.515,47.1949777,17.45572174,35.7761345,16.71651774,48.65708467,17.67635387,35.394062,12.6376244,35.22403309,12.06353888,40.41456206,9.50240059,39.87457696,17.13577531
8732,Ta2Se,42.606,24.229,115.8962826,60.53283159,177.6855359,85.5987224,114.9946265,55.47776812,163.3858108,30.73723648,134.0412836,21.8582654,145.5676584,34.11144013,160.5902708,70.70652115
22913,CuBr,42.59,11.405,38.69438296,12.03436372,45.44831663,14.94434024,29.09012265,7.500460715,37.70812687,6.648463883,35.41679753,10.94139424,52.25463938,8.331948404,44.29947364,16.18429982
8884,ZnTe,42.546,22.507,43.09981391,22.85427235,43.98742155,28.00077056,27.96152893,16.61811798,44.64557631,10.89288161,41.64681021,18.29565057,39.140336,12.31800939,41.22979921,25.26186581
820,HgSe,42.533,13.947,36.27134305,4.581349705,40.7479385,13.47031244,42.03643377,11.4017265,42.08244732,2.456542751,41.38216188,8.99807993,36.26754264,3.242467522,45.69300232,14.19262268
1038814,MgCd,42.487,10.818,38.65421288,7.503175864,35.23484346,9.853522563,42.79516005,1.076513366,35.90529285,10.23260076,36.13077133,9.344604458,42.99587003,2.459109897,45.10020034,9.760740355
2646,Mg3Sb2,42.369,17.743,42.23410357,25.08091247,46.59538841,26.02500208,40.71976919,21.44180266,36.04787135,10.46493944,36.84767279,14.93919325,40.68395918,11.5874577,41.79464369,22.89924378
972456,Sm3V,42.339,37.307,32.07869523,10.02240015,22.25711045,7.59389549,49.91108476,14.22059557,41.71635878,9.876312404,24.44987533,11.47198371,31.84999915,6.779610083,35.62956306,6.850204836
23159,SrBi3,42.244,14.827,42.28460414,10.18240889,40.47668231,7.073864046,26.32221946,10.30316494,37.4313765,2.55912227,39.11065595,1.786279692,53.06354884,3.95375902,46.40074414,6.22644239
1307,LiGa,42.172,20.189,46.85415969,21.04295001,36.73901462,21.54931112,25.60161425,11.54799449,44.15711416,8.434508055,26.31810668,5.103964179,39.11971889,7.888613476,40.4776018,14.90516734
1009223,NaAs,42.172,26.894,40.32449248,20.99169023,31.99970343,25.9162944,64.09021647,22.7947253,48.16208227,-30.36123735,49.95523626,6.249304009,45.71094274,35.87374665,38.87049864,22.81347157
978274,MgCd,42.072,13.131,35.47966314,14.41102996,37.12422706,16.1759222,36.07013552,10.73677097,34.24471513,9.833553194,34.12699152,10.57378331,41.85956618,8.026700593,42.25765943,16.37010873
1481,SnTe,42.065,6.146,18.17731625,-1.343916805,43.2981022,12.02960334,44.93296114,-11.74303354,26.77609864,23.20455904,52.86397622,-1.409959006,50.95125091,-0.055087799,47.79073698,14.87188581
2750,Cr2Te3,42.043,25.838,32.04371333,16.02191859,42.89185333,34.17464634,28.16132901,16.98437395,55.75962623,8.501550015,42.22185928,22.45281312,52.96404519,17.74912556,51.52482477,32.69269657
979026,SmTm3,41.991,26.898,14.06872653,12.47727888,17.22233435,14.30198982,24.28024584,14.85031314,29.84924339,6.9910501,32.82252126,3.659446544,38.59570843,8.166924857,37.75687726,18.49302175
974315,RuI,41.961,6.575,80.8902039,39.37817832,64.42716479,26.92250634,105.3078306,48.73245554,86.70105548,28.73463282,69.77800484,18.82399635,96.72432056,46.25312914,71.98984283,33.28896631
21483,Nd3In,41.855,19.312,29.08292167,7.397557815,32.21433326,15.14446396,19.65618419,16.29019504,40.39321916,7.978070527,40.32259601,5.651071286,37.87157649,9.163245755,43.97411499,20.75718779
976751,Nd3Zr,41.816,20.853,30.91766454,17.43313818,26.46200697,15.39284459,73.31427476,14.85089537,36.16326988,7.334180577,29.80521942,7.033877403,40.15879849,11.3925699,41.46196069,17.2205734
615,YMg,41.771,20.773,42.25175994,26.25643106,36.98971632,23.00443468,41.61875418,16.74040234,36.4322465,13.75205135,38.63619986,17.89942829,40.48625423,9.607539118,41.8285403,27.6063275
1038767,MgCd,41.755,20.186,35.75605787,14.18975463,36.53508829,15.1539788,40.49825113,12.51699043,33.52593368,9.68980767,33.65916315,10.43492058,42.67143631,8.431509637,40.67066344,15.44180086
7924,Li2Sn5,41.724,18.289,33.70643901,11.33591998,37.18132015,15.93083003,35.2753444,13.02780375,21.48500984,1.21375165,26.75928059,6.369450432,39.27861346,29.53464159,40.06212167,16.69251809
865583,Y2Mg,41.701,20.535,38.63695011,18.45318459,38.39725204,20.95261793,40.67774778,20.16219018,34.97414273,9.153447804,36.1979373,14.27821561,42.67076044,9.953610175,41.29343141,23.05663504
1008376,CeH3,41.701,62.301,62.96732361,26.60476815,68.55101777,41.91666178,63.47193379,33.49406911,61.34051017,5.193382297,22.52313281,11.2198849,84.71001943,-10.50505714,64.1791142,37.19686078
1934,LiZn,41.652,22.505,37.88434604,20.76488347,33.77173337,17.50284039,38.73857798,18.06947082,40.35347749,11.63334004,29.55459429,10.35078531,23.33177176,6.74800952,34.8805636,21.71608633
2077,DyMg,41.646,19.61,32.3330994,18.48592155,25.95672404,17.96416792,18.10828018,17.68007477,34.95667019,11.10503063,34.78293977,14.40258745,53.15848003,9.284111716,41.17946683,27.2969975
1039124,MgCd,41.638,12.967,37.82754057,13.60721074,35.27179766,12.3590767,38.1507538,9.879447223,37.64339013,10.37182093,35.00426429,8.323403355,42.62828699,7.358036506,42.30754304,12.60684418
978281,Mg3Ga,41.632,12.543,28.72256015,14.33648052,37.80950011,19.38350815,38.07392719,14.58705277,31.70017924,12.5980721,31.53311868,11.15870082,43.8509952,8.954722948,40.00369702,19.71031853
1533,Nd3Tl,41.606,16.713,16.992745,7.311951337,31.29454048,12.77484345,26.81453822,3.19169893,40.93321468,8.43575551,40.94447238,4.671511074,40.96724296,9.253461951,43.79685625,18.52436673
978088,PrLu3,41.583,26.103,35.48513928,23.54629808,38.25846942,23.31826055,38.59291129,25.59725024,28.99955657,7.78844251,32.33226948,4.123279239,42.19431463,8.506142013,43.08263956,21.78409696
978294,Mg3Sn,41.535,20.038,30.41720205,17.90626109,36.75446905,18.75902312,27.90117237,8.906123163,51.94434142,12.31810584,37.03631675,12.32879957,41.83256158,9.289026961,42.2247605,18.03248745
11375,EuHg,41.48,17.948,30.7025668,16.55698062,33.27901102,18.56943211,31.31452988,16.62722587,42.27841499,14.52788295,30.74776695,10.33564539,27.04728763,5.522019804,34.31417029,19.62281117
2426,LiAg,41.392,18.419,36.17809251,11.60591718,39.16431893,11.14580859,29.87966872,6.06934737,39.577701,7.868070688,38.75132025,6.164505286,45.52254564,15.59734594,39.99868733,13.10223126
9588,LiP,41.365,26.861,47.41277664,18.99495238,49.81254465,31.97552018,63.72059385,24.43377346,50.32606645,8.15673565,40.53885717,10.84151503,42.13535409,19.32021696,47.43818587,28.08337671
1199,HoMg,41.356,19.049,29.31303499,19.12465914,24.51739458,17.34666934,31.26942716,17.74237749,35.86476788,10.67027856,33.62405786,14.55955478,49.45465841,10.05792409,41.38543897,27.82882337
978514,SmTm3,41.344,25.23,16.00167892,12.9087114,17.61521225,14.78772203,22.83109391,10.44336997,31.54456319,5.515366125,35.16267518,4.455265135,39.99714673,9.715753158,38.6409274,17.52733382
2863,CeCd3,41.295,27.145,46.79927203,18.2820558,46.13569702,22.09015484,64.4969681,17.44025216,66.56194834,10.86106014,48.14387754,13.07124228,60.60293138,1.895077783,48.76914795,25.4701132
19764,Pr3In,41.265,17.99,37.18055742,13.64135713,37.1714376,16.71268677,20.74691591,20.63695821,39.6227031,8.345846645,39.63123645,5.82495968,38.53600714,8.928352082,41.77759925,19.86546258
2758,SrSe,41.256,27.097,33.75644825,18.26434212,44.38652727,26.05059029,37.67354966,21.33553221,38.21358235,11.0306257,36.5551892,16.7017266,39.24754127,9.8930436,47.06374822,28.33393117
182,SrGa2,41.237,31.131,27.52223111,16.95231743,49.14183186,32.46983893,38.61895819,23.03884591,29.04617527,4.831063352,30.41355883,12.27124602,35.61792954,13.06211276,41.74568614,29.3944529
973684,LuMg3,41.172,18.141,32.92782574,12.36734137,35.00860539,24.1917682,27.85015154,19.3889948,30.03366818,11.89258455,34.56693961,17.44097618,42.06814884,15.83481911,41.34020167,26.90132572
1500,BaS,41.171,24.774,23.89465985,15.74026522,32.183554,22.79641816,22.23296805,14.5887091,39.60636442,12.49996506,42.99792864,15.9305136,34.20007962,14.17365339,50.88014222,27.40277208
617,PtO2,41.116,30.048,140.3783468,86.28433319,142.5489671,77.23473398,152.2893691,62.28853249,64.21264728,35.05657808,108.5101039,54.40149748,101.9289219,49.86568552,157.6439054,97.32312422
979339,Sm3Cd,41.081,20.619,18.41479596,12.20428977,20.1611047,13.55447445,35.93823601,10.24269046,36.55123791,8.213771536,37.76808385,4.349834864,44.36786343,11.55773204,34.39468719,14.6971747
557266,HgO2,41.06,15.676,71.93583734,30.20351304,69.12127232,26.92801062,48.23856393,21.07837021,34.87178495,8.330358564,62.90855674,17.91003662,48.1996075,17.53028595,53.45123083,17.86785515
974322,Ho3Mg,41.03,25.844,15.84185459,11.4455268,14.38425182,15.35408826,16.36855862,14.22763184,28.01712975,5.901686316,32.89116412,8.106585439,37.48449416,8.129586447,39.05391326,18.87880921
1546,DyMg3,41.005,24.698,70.33751642,3.803988174,30.91536776,16.83979962,84.62517756,-3.842840812,38.34108677,13.30360275,34.35427982,13.84997542,41.84926622,15.01947239,40.63531846,23.2532564
978282,Mg3Hg,40.931,13.677,33.20161218,14.55464362,39.41532761,17.1889264,33.8287763,11.33549829,38.49870779,13.23040171,35.96150153,12.53891029,36.42999813,7.583601649,40.18098122,17.80072011
